 0, 87.3309843862662, 89.9099630100068, 77.8728945166804, 
 1.04, 87.3309839881258, 89.9100455815609, 77.8728942646412, 
 2.08, 87.3309842679882, 89.9100180916025, 77.8728949903743, 
 3.12, 87.3309851199156, 89.9100009340267, 77.8728946683696, 
 4.16, 87.3309843232855, 89.9100419747589, 77.8728948561475, 
 5.2, 87.3309846151387, 89.9100399052242, 77.8728948520729, 
 6.24, 87.3309854377294, 89.9100087530775, 77.8728943751194, 
 7.28, 88.9258352953475, 89.9777722295669, 80.0339101229329, 
 8.32, 94.3405519400258, 89.8998866204107, 87.4270807547728, 
 9.36, 103.66431458795, 89.8752131730688, 100.230353738996, 
 10.4, 116.974222037476, 89.8724226794899, 118.608072847361, 
 11.44, 134.347387217102, 89.8792274754254, 142.726123651955, 
 12.48, 155.861104857293, 89.8743207975569, 172.753119617817, 
 13.52, 181.592910171021, 89.8555674118979, 208.859878517454, 
 14.56, 211.620512975613, 89.8463800823186, 251.219762334251, 
 15.6, 246.021669942536, 89.8391594067362, 300.007352162036, 
 16.64, 284.874052639119, 89.8170122957007, 355.399819407263, 
 17.68, 328.255436683306, 89.7866562477652, 417.576242090203, 
 18.72, 376.243622630951, 89.7351516781335, 486.718308201642, 
 19.76, 428.91664871457, 89.6207441462562, 563.011981587973, 
 20.8, 486.351732024457, 89.60913677326, 646.590904983459, 
 21.84, 548.615886287997, 89.8042818273489, 737.67451569566, 
 22.88, 615.773920623586, 89.5875181053219, 836.186615860206, 
 23.92, 687.87902828888, 89.2658921871627, 942.524418734014, 
 24.96, 764.976107692695, 88.9212012863185, 1055.68356883165, 
 26, 846.907990396023, 84.7690450545975, 1176.08090537635, 
 27.04, 933.855322824791, 89.6972071948529, 1304.77620078041, 
 28.08, 1025.86787909223, 89.4862003160277, 1441.33334081795, 
 29.12, 1123.07204891008, 87.5105819472295, 1587.36533067434, 
 30.16, 1225.60129723861, 89.7580365007344, 1742.56687265728, 
 31.2, 1333.30690354388, 83.4982248167451, 1903.695788741, 
 32.24, 1446.21824937093, 86.5866663889358, 2071.66314827628, 
 33.28, 1564.43391169375, 89.4593733709241, 2250.38463014062, 
 34.32, 1687.94037061813, 82.7050938245775, 2438.7689474168, 
 35.36, 1816.9261423375, 89.1967223537748, 2635.75624811568, 
 36.4, 1951.47168409184, 86.5599900429939, 2844.24460500246, 
 37.44, 2091.67201705452, 81.0051148988056, 3059.12200671528, 
 38.48, 2237.49386140006, 84.6239090490425, 3283.44449310401, 
 39.52, 2388.76905836351, 80.3342842671384, 3516.69257927884, 
 40.56, 2545.83208242606, 84.4636626302784, 3761.95373867359, 
 41.6, 2708.73077313858, 80.3666684397725, 4020.04499682016, 
 42.64, 2877.64463463274, 81.7788659784345, 4285.59835800633, 
 43.68, 3052.69295803667, 81.6268731840315, 4569.15814734611, 
 44.72, 3234.26485464303, 81.9169799192921, 4868.17575784307, 
 45.76, 3422.44518054905, 80.8546871740529, 5177.09682968014, 
 46.8, 3617.3377280063, 81.2631737859803, 5502.01999673899, 
 47.84, 3819.09224851709, 80.6948904231611, 5840.71629932302, 
 48.88, 4027.8309851411, 80.2724590711321, 6193.48043502856, 
 49.92, 4243.64911437617, 80.181850314058, 6560.09714317787, 
 50.96, 4466.60069604102, 79.9903932761683, 6940.47403907054, 
 52, 4696.74837717577, 79.8253130972476, 7334.89487474889, 
 53.04, 4934.15084211435, 79.4278229110049, 7744.16399629996, 
 54.08, 5178.90828845685, 78.4772087610255, 8169.69047948194, 
 55.12, 5431.20118396077, 77.9633647645355, 8612.6164529653, 
 56.16, 5691.13967726589, 77.5541225885594, 9072.11634331685, 
 57.2, 5958.8161470663, 77.1993173228575, 9548.31484421587, 
 58.24, 6234.32129305066, 76.851689327518, 10041.5943088084, 
 59.28, 6517.7037756606, 76.4048402723087, 10549.3464649611, 
 60.32, 6808.85751522856, 75.8774617633683, 11066.1706356384, 
 61.36, 7107.51200197148, 75.5159223970409, 11586.8145173632, 
 62.4, 7413.28372699651, 74.8573568373317, 12109.3763838997, 
 63.44, 7725.79215607629, 73.975689029396, 12631.871965944, 
 64.48, 8044.24682160374, 72.9372132114196, 13126.7877007424, 
 65.52, 8368.32532847184, 73.2035947250608, 13652.2635204012, 
 66.56, 8698.36611168715, 72.4563568744127, 14186.5351414065, 
 67.6, 9034.39949220011, 72.0501704805759, 14736.2997802123, 
 68.64, 9376.60137179296, 71.391544242369, 15302.8169701141, 
 69.68, 9725.18534038274, 70.7242407938815, 15891.3842198694, 
 70.72, 10080.2178277469, 69.5989980498546, 16484.5228887644, 
 71.76, 10441.8026876039, 69.6319812428436, 17106.5819925972, 
 72.8, 10810.5300266759, 69.481089641455, 17767.7880575504, 
 73.84, 11186.9724866204, 68.9749442812636, 18462.7386962679, 
 74.88, 11571.3752104027, 67.3465458102914, 19174.4720357781, 
 75.92, 11963.624764955, 66.78821867018, 19895.7793687524, 
 76.96, 12364.0585442992, 67.0028015103898, 20665.9394753935, 
 78, 12773.3853892314, 66.5751862889301, 21483.2814679891, 
 79.04, 13192.1650977528, 66.7829866962836, 22343.6601741608, 
 80.08, 13620.9646493028, 66.2909222358662, 23255.2685466503, 
 81.12, 14059.8448025014, 62.4931072249558, 24175.1064969059, 
 82.16, 14507.7598641542, 59.7785754884026, 25037.1036131559, 
 83.2, 14955.8711214407, 59.7503815771254, 24990.5453906378, 
 84.24, 15390.7113659598, 61.1445042834295, 25018.7154731866, 
 85.28, 15822.6202006359, 58.9257067885706, 25483.2594217705, 
