 Time, Alt, Temp, Speed, 
  388.18200304221, 1887.3251953125, 301.039299477181, 4.94952799389587, 
  393.302002927769, 1913.00231933594, 300.930176878358, 4.9158800521015, 
  398.422002813328, 1938.68774414063, 300.819833175909, 4.90081341200025, 
  403.542002698887, 1964.34692382813, 300.70876864928, 4.92534712352783, 
  408.662002584446, 1989.99755859375, 300.59688258741, 4.94860949662839, 
  413.782002470005, 2015.6845703125, 300.483898174383, 4.9745196539608, 
  418.902002355564, 2041.29467773438, 300.369889354271, 4.99530426378188, 
  424.022002241123, 2066.919921875, 300.255150556376, 5.041157253366, 
  429.142002126682, 2092.54541015625, 300.139650031532, 5.06197830992272, 
  434.262002012241, 2118.126953125, 300.02363750605, 5.10816021917816, 
  439.3820018978, 2143.70922851563, 299.906853023777, 5.12544736552468, 
