 8.32, 87.3338317611488, 89.8019185864077, 77.9013275043108, 
 9.36, 87.3338157820981, 89.8113509297531, 77.9013039306737, 
 10.4, 87.3338294990826, 89.8036728851066, 77.9013234500308, 
 11.44, 87.3338273728732, 89.8043698628701, 77.9013216171879, 
 12.48, 87.3338186064502, 89.8098047690845, 77.9013083085883, 
 13.52, 87.3338300081668, 89.8030189227647, 77.9013248439878, 
 14.56, 87.3338247314096, 89.8060568405034, 77.9013165170327, 
 15.6, 87.400494917878, 89.8430783483252, 77.9891647542827, 
 16.64, 90.008598695742, 89.5704033983752, 81.5331329741748, 
 17.68, 96.468196083908, 88.9971371675291, 90.366607117583, 
 18.72, 106.849871083163, 88.2724696435283, 104.637526920764, 
 19.76, 121.221056677285, 87.5668809402226, 124.484061122057, 
 20.8, 139.646222493378, 87.0527072822876, 150.037121406407, 
 21.84, 162.188499344513, 86.8548001702824, 181.42886266578, 
 22.88, 188.910518717836, 87.0036052710255, 218.798037613742, 
 23.92, 219.874690221855, 87.3972623664752, 262.289886477171, 
 24.96, 255.143243741011, 87.8383235219402, 312.045346746454, 
 26, 294.777102553635, 88.140393991581, 368.193754873588, 
 27.04, 338.834842057782, 88.2386914936443, 430.856446282007, 
 28.08, 387.373010887182, 88.2329106516355, 500.152102459222, 
 29.12, 440.445939538418, 88.3048866197661, 576.195035073673, 
 30.16, 498.106286758673, 88.5584424263252, 659.107433254947, 
 31.2, 560.40551338112, 88.9173397773168, 749.010311497957, 
 32.24, 627.393394004204, 89.1799991812373, 846.011636491749, 
 33.28, 699.118453776813, 89.1781232389099, 950.223275012919, 
 34.32, 775.628549101413, 88.9365529937968, 1061.75473407761, 
 35.36, 856.985167970997, 88.6661979294728, 1181.31366191863, 
 36.4, 943.394129004679, 87.1561350572069, 1309.96847535472, 
 37.44, 1034.87690277619, 88.0579693543428, 1445.07467111235, 
 38.48, 1131.35839781177, 86.5353677816785, 1587.87621015264, 
 39.52, 1232.86346363707, 88.0987767312037, 1737.66659368633, 
 40.56, 1339.38658147503, 88.9713495715153, 1895.84329426917, 
 41.6, 1450.97871044313, 84.3915336512222, 2062.03984299593, 
 42.64, 1567.69511234725, 86.7904622723517, 2236.31550593115, 
 43.68, 1689.75535076088, 87.5708009180602, 2422.42813372682, 
 44.72, 1817.19232463581, 83.7640880633208, 2615.7010545932, 
 45.76, 1950.10485805117, 87.0273751460647, 2819.34147271374, 
 46.8, 2088.69420513615, 86.9639592355932, 3033.62508296501, 
 47.84, 2232.88992932194, 84.0595878493297, 3256.12792496325, 
 48.88, 2382.75581947959, 87.6768245664502, 3488.1908330305, 
 49.92, 2538.29794509616, 85.0626184233351, 3729.36721011344, 
 50.96, 2699.48373908992, 84.0660756570571, 3978.29918971832, 
 52, 2866.58926456876, 89.6099768303449, 4242.25063740462, 
 53.04, 3039.35475173406, 81.9376340472542, 4509.00257695396, 
 54.08, 3217.53702697763, 81.9233463641534, 4776.72672169982, 
 55.12, 3401.32783246925, 85.7644277398824, 5066.61290724785, 
 56.16, 3590.72636760829, 81.3150002284775, 5358.98033853713, 
 57.2, 3785.73378081783, 82.8592682880906, 5659.57342216419, 
 58.24, 3986.92926118826, 89.0058811438546, 5988.84183530952, 
 59.28, 4194.42054451862, 80.0826834562646, 6330.14589778194, 
 60.32, 4408.08248031244, 81.4129711255477, 6663.08993035206, 
 61.36, 4627.78642651311, 87.231737771658, 7017.35885570466, 
 62.4, 4853.61117098725, 76.8368092168828, 7379.2883614864, 
 63.44, 5085.19329774019, 79.5397044916503, 7738.9985864691, 
 64.48, 5322.64205371623, 85.0739170499509, 8116.73218145943, 
 65.52, 5566.45122074592, 77.2236924758568, 8523.53980046534, 
 66.56, 5816.75560747669, 80.2692883997929, 8936.26429289929, 
 67.6, 6074.27271206083, 84.2808518358224, 9392.13083679217, 
 68.64, 6339.39791592944, 80.4429919696151, 9862.72978538403, 
 69.68, 6612.23069803661, 76.7950101315051, 10338.1044771444, 
 70.72, 6892.73643230065, 80.3884434040409, 10842.5334975334, 
 71.76, 7181.18002341851, 76.7384351254104, 11360.7111158584, 
 72.8, 7476.79212317534, 76.1254675526666, 11850.5413729144, 
 73.84, 7779.31876334874, 80.177871585919, 12378.2125698503, 
 74.88, 8088.99411767605, 81.2696848733173, 12903.367063702, 
 75.92, 8405.45921547944, 78.1714194855947, 13452.4377037424, 
 76.96, 8729.02625922509, 77.0698296797909, 14000.0795086382, 
 78, 9059.35621323343, 77.5511285528395, 14563.733480154, 
 79.04, 9396.49688500096, 76.0964004022319, 15131.026932592, 
 80.08, 9738.28155654366, 67.4633388835717, 15574.3599246715, 
 81.12, 10078.027593416, 55.2263923590523, 15714.1968375361, 
 82.16, 10407.6266206069, 53.9748668751482, 15616.3288180719, 
 83.2, 10729.4923931212, 64.3992442810788, 15879.9585701058, 
 84.24, 11055.1928983717, 75.6091504623553, 16470.0458038808, 
 85.28, 11387.821320724, 80.2916967853328, 17024.1057688256, 
 86.32, 11726.8610815967, 78.9569378804029, 17615.9010487729, 
 87.36, 12073.6597400691, 74.6282889881315, 18270.565512617, 
 88.4, 12429.3012852253, 67.6948174177477, 18957.8422052019, 
 89.44, 12791.3003130326, 60.0318303953803, 19472.33204509, 
 90.48, 13155.0404445293, 58.0184613106931, 19867.4606064198, 
 91.52, 13521.2605686972, 60.1963130903198, 20337.7866413564, 
 92.56, 13880.2388686272, 62.6135922040114, 20153.2562858701, 
 93.6, 14224.9001524131, 62.9283988396547, 20020.718038662, 
 94.64, 14557.4831450564, 60.4534507533782, 20118.6090348741, 
 95.68, 14888.1394699342, 58.8239885140245, 20449.610537215, 
 96.72, 15218.8751483551, 59.7381537101819, 20799.5749656173, 
 97.76, 15550.380135951, 61.3793386834786, 21179.3751065332, 
 98.8, 15883.3300173664, 62.6376018966194, 21582.6747447451, 
 99.84, 16218.1521405948, 63.0331294148969, 22000.107780157, 
 100.88, 16555.1118733878, 62.3754707203181, 22427.5446388761, 
 101.92, 16894.2440881431, 59.4068933486903, 22860.9799718962, 
 102.96, 17235.5339305011, 57.3332254007319, 23282.1941022638, 
 104, 17578.778681309, 55.6764180244909, 23708.3637874994, 
 105.04, 17923.8902727447, 55.3050869603846, 24127.6280661585, 
 106.08, 18271.1488611395, 57.1694845101372, 24575.5952439669, 
 107.12, 18620.8740503604, 56.6098174705814, 25041.5548889544, 
 108.16, 18973.101774229, 53.4633082709931, 25499.4482782143, 
 109.2, 19328.001003749, 55.6245050905398, 25963.7088059273, 
 110.24, 19685.6848567514, 56.645349478092, 26456.299043417, 
 111.28, 20046.2927063069, 54.5015585595279, 26951.4384444369, 
 112.32, 20409.9205760099, 52.9710098436161, 27446.2705146944, 
 113.36, 20776.5207366091, 52.7702578119684, 27944.6025308514, 
 114.4, 21146.2098543805, 53.6049622979203, 28459.7612720287, 
 115.44, 21519.1216014526, 52.9986221099837, 28990.299020422, 
 116.48, 21895.388886563, 51.9753414446467, 29525.5537703573, 
 117.52, 22275.0436311179, 51.0831127527511, 30067.1990475475, 
 118.56, 22658.1174289851, 50.7346949342015, 30614.4850939715, 
 119.6, 23044.7329546702, 51.4629448840806, 31177.036463115, 
 120.64, 23435.0517552557, 51.6851053434458, 31758.8174995043, 
 121.68, 23829.2457911139, 51.1179545337996, 32351.8644163304, 
 122.72, 24227.4482578964, 50.9533719626696, 32954.5153611269, 
 123.76, 24629.7946557398, 51.3641798880953, 33574.1174326347, 
 124.8, 25036.4558103397, 51.4796195148898, 34212.77274295, 
 125.84, 25447.5987727992, 51.1787450033452, 34865.7996606807, 
 126.88, 25863.3609712032, 51.100718289548, 35532.4922805731, 
 127.92, 26283.8848295034, 51.3498033962561, 36217.558759428, 
 128.96, 26709.3374046534, 51.4560043118332, 36922.7652818115, 
 130, 27139.8821359184, 51.3208449790696, 37645.6280619763, 
 131.04, 27575.662673471, 51.290028555293, 38385.7539674042, 
 132.08, 28016.4845662258, 51.4302573197813, 39082.5380777188, 
 133.12, 28460.841440526, 51.4376621983114, 39740.0705055635, 
 134.16, 28908.6279762235, 51.3912124694328, 40410.1418136364, 
 135.2, 29359.9652773862, 51.4560196022587, 41093.6272243419, 
